source,url,title,ingredients,instructions
nosalty,https://www.nosalty.hu/recept/mandulas-kagylo,Mandulás kagyló,"[""40 dkg Finomliszt"", ""1 csomag Sütőpor"", ""3 ek Cukrozatlan kakaópor"", ""20 dkg Porcukor"", ""18 dkg Margarin"", ""1 teáskanál Rum"", ""2 ek Tej amennyit a tészta kíván"", ""5 db Tojás"", ""20 dkg Cukor"", ""20 dkg Margarin"", ""5 dkg Porcukor"", ""1 teáskanál Amarettó esetleg aroma"", ""7 ek Cukor"", ""2 ek Cukrozatlan kakaópor"", ""2 ek Víz"", ""4 dkg Margarin""]","[""A tésztához a hozzávalókat a fenti sorrendben összedolgozzuk. (Én a lisztet szitálni szoktam.)"", ""A tésztát kagylóformába (mandulaformába) nyomkodjuk szép véknyan úgy, hogy kis mélyedés legyen benne a forma teljes hosszában, hogy férjen bele krém a töltéskor."", ""A formákat sütőlemezre rendezzük, majd 160-180fokon 10-15 perc alatt megsütjük. A formából kiszedve kihűtjük a \""kagylóalapot\""."", ""A krémhez a tojásokat a cukorral gőz fölött sűrű krémmé turmixoljuk. A margarint a porcukorral kikavarjuk, hozzáadjuk a kihűtött krémet, mandulalikőrrel (aromával) ízesítjük."", ""A kihűlt tésztára simítunk a krémből és tálcára rendezzük egymás mellé, majd a gőz fölött felolvasztott mázzal lecsorgatjuk."", ""CTRL + Q to Enable/Disable GoPhoto.it"", ""CTRL + Q to Enable/Disable GoPhoto.it""]"
nosalty,https://www.nosalty.hu/recept/maria-szelet-edit-modra,Mária szelet Edit módra,"[""8 db Tojás"", ""8 ek Víz"", ""8 ek Porcukor"", ""25 dkg Finomliszt"", ""1 csomag Sütőpor"", ""2 ek Cukrozatlan kakaópor"", ""kristály 20 dkg Cukor"", ""10 dkg Vaj"", ""20 ml Habtejszín"", ""3 tasak Vaníliás pudingpor"", ""10 dkg Cukor ízlés szerint"", ""8 dl Tej"", ""25 dkg Vaj"", ""3 dl Habtejszín"", ""10 dkg Csokoládéforgács 10 dkg csokoládéból nyert""]","[""Tészta: A tojásokat a cukorral 10 perc alatt habosra keverjük elektromos habverővel. Ezután tovább keverjük a kanalanként hozzáadott vízzel."", ""A lisztet a sütőporral elkeverjük, és könnyedén hozzákeverjük egy fakanállal."", ""Egy nagyméretű tepsit sütőpapírral kibélelünk, a tészta ¾ részét beleöntjük, elsimítjuk. Az ¼ részhez hozzákeverjük a kakaóport, és foltokban rárakjuk a sárga tésztára. 180 fokra melegített sütőben 20 perc alatt készre sütjük."", ""Karamellöntet: A cukrot egy lábasban karamellizáljuk, habtejszínnel felöntjük. Addig keverjük, míg elolvad benne a karamell, majd hozzákeverjük a vajat is. Jó kihűtjük, miközben jól besűrűsödik."", ""A kihűlt piskótára kenjük."", ""Krém: A pudingporokat a cukorral, a tejjel simára keverjük, és felfőzzük, majd kihűtjük. A kihabosított vajjal összekeverjük."", ""A krémet rákenjük egyenletesen, majd a krémre a keményre vert habtejszínt kenjük. Csokiforgáccsal megszórjuk.""]"
nosalty,https://www.nosalty.hu/recept/fincsi-cukormentes-kokuszgolyok-bananbol,Fincsi cukormentes kókuszgolyók banánból,"[""érett 2 közepes db Banán"", ""1 dl Kókusztej"", ""2 ek Cukrozatlan kakaópor"", ""5 ek Kókuszreszelék + a forgatáshoz"", ""1 ek Erythritol"", ""15 csepp Rumaroma"", ""0 ek Útifűmaghéj"", ""20 g Zabpehely""]","[""A banánt turmixgéppel pépesítjük, majd úgy ahogy van a turmixedényben, hozzáadjuk a kakaót,rumaromát, kókusztejet, kókuszreszeléket, erythritolt. Egy kicsit átturmixoljuk az egészet."", ""Utoljára a zabpelyhet keverjük hozzá, csak egy könnyed turmixolással, legvégül adagoljuk bele a fűmaghéjat."", ""A hűtőben 1 órát hagyjuk pihenni, hogy a massza megkeményedjen."", ""Egy óra múlva kivesszük hűtőből, majd kisebb golyókat formálunk, és kókuszreszelékben meghempergetjük.""]"
nosalty,https://www.nosalty.hu/recept/mediterran-csirkecomb,Mediterrán csirkecomb,"[""6 db Csirke felsőcomb filé"", ""2 db Cukkini"", ""2 db Sárgarépa"", ""1 db Vöröshagyma"", ""1 db Paradicsom"", ""6 közepes db Brokkoli"", ""4 ek Olívaolaj"", ""0 ízlés szerint Só"", ""0 ízlés szerint Bors őrölt"", ""0 ízlés szerint Kakukkfű""]","[""A csirkehúst megsózzuk. A hagymát és a paradicsomot cikkekre vágjuk.A répát meghámozzuk, és a cukkinivel együtt nagyobb darabokra felvágjuk."", ""Egy serpenyőben kevés olívaolajat hevítünk, beletesszük a combokat, és mindkét oldalukat 1-2 perc alatt átsütjük.Kakukkfűvel fűszerezzük, kevés vizet öntünk alá. A hagymát egészben mellétesszük. Lefedjük."", ""20perc után hozzárakjuk a cukkinit, a répát és a brokkolit.Lefedve (fél)puhárapároljuk.""]"
nosalty,https://www.nosalty.hu/recept/orientalis-padlizsan,Orientális padlizsán,"[""2 db Padlizsán"", ""0 bögre Kuszkusz"", ""1 közepes db Fehér hagyma"", ""2 gerezd Fokhagyma"", ""0 db Pritaminpaprika"", ""2 nagy db Gomba"", ""2 közepes db Paradicsom"", ""60 g Feta sajt"", ""0 ízlés szerint Só"", ""0 ízlés szerint Bors"", ""2 teáskanál Curry por"", ""0 ízlés szerint Chili"", ""0 db Kígyóuborka""]","[""A kuszkusz mennyiségének másfélszerese mennyiségűvizet forralunk, beleöntjük a kuszkuszt,majd a tűzről levéve, lefedvemegvárjuk amíg magába szívja a folyadékot, és összeáll."", ""A padlizsánokat megmossuk, félbevágjuk. A húsát egy kanállal kikaparjuk, úgy hogy kb. 1 cm vastag szél maradjon. Bekenjük citromlével, hogy nehogy bebarnuljon."", ""A zöldségeketmegmossuk és apró kockákra vágjuk."", ""Az apróra vágott hagymát és fokhagymát kevés olívaolajon dinszteljük, majd hozzáadjuk az apróra vágott uborkátés paprikát, kicsit később a gombát és a paradicsomot, fűszerezzük, és az egészet összerottyantjuk. (Fűszerezzük intenzívebben, mert a kuszkusszal összekeverve csökken majd a fűszeressége.)"", ""A zöldségkeveréket hozzákeverjük a kuszkuszhoz."", ""A padlizsánokat a zöldséges kuszkusszal töltjük, tetejükre felkockázott feta sajtot teszünk."", ""Előmelegített 200 fokos sütőben sütjük összesen kb. 40 percig. Az első 15 percben alufóliával lefedve, majd a maradék 25 percben alufólia nélkül.""]"
nosalty,https://www.nosalty.hu/recept/kaposztas-pogacsa,Káposztás pogácsa,"[""1 közepes fej Káposzta"", ""1 közepes fej Vöröshagyma"", ""0 dl Napraforgó olaj"", ""0 ízlés szerint Só"", ""1 tk Bors"", ""300 g Teljeskiőrlésű tönkölybúza liszt TGL 300"", ""200 g Tönkölybúza liszt TBL 70"", ""5 ek Búzakorpa"", ""175 ml Tejföl"", ""1 dl Tej"", ""25 g Friss élesztő"", ""1 teáskanál Cukor"", ""1 teáskanál Só"", ""1 dl Olívaolaj"", ""1 db Tojás a kenéshez""]","[""A fejes káposztát lereszeljük, és besózzuk. Legalább 20 percet hagyjuk a sóban állni."", ""Az olajon megpirítjuk az apróra vágott vöröshagymát, majd beletesszük a kicsavart káposztát. Folyamatosan kevergetve megpirítjuk, mintha káposztás tésztához, vagy réteshez készítenénk. A tűzről levéve a borssal ízesítjük és hagyjuk kihűlni."", ""Az élesztőt a cukorral langyos tejben felfuttatjuk."", ""A kétféle lisztet és a búzakorpát összekeverjük, sózzuk és elkeverjük benne az olívaolajat."", ""A liszt közepébe mélyedést készítünk a kezünkkel és ebbe öntjük a felfuttatott élesztőt, a tejfölt és a pirított káposztát."", ""Rugalmas tésztává gyúrjuk, és alaposan kidolgozzuk. Belisztezzük és kb. 1 órán át kelesztjük."", ""Ezt követően kb. 1 cm vastagságúra sodorjuk, és egy kés hegyével berácsozzuk a tetejét. Kisméretű pogácsaszaggatóval kiszaggatjuk, és enyhén kiolajozott tepsibe tesszük."", ""A tetejét megkenjük a felvert tojással, és még legalább 20 percet kelesztjük."", ""Előmelegített sütőben, 180 C-on kb. 15 perc alatt szép pirosra sütjük.""]"
nosalty,https://www.nosalty.hu/recept/new-york-cheesecake-szedervelovel,New York cheesecake szedervelővel,"[""18 dkg Spekulatius keksz"", ""12 dkg Vaj olvasztott"", ""1 ek Vaj a forma kikenéséhez"", ""50 dkg Krémsajt"", ""10 dkg Porcukor"", ""1 db Citrom leve és reszelt héja"", ""1 dl Tejföl"", ""1 dl Habtejszín"", ""0 db Vanília kikapart belseje"", ""2 db Tojás"", ""3 db Tojássárgája"", ""20 dkg Szeder""]","[""A kekszet ledaráljuk. Használhatunk bármilyen édes kekszet, de jó, ha találunk fűszeresebb típust, mint pl. a spekulatius. Ha itthoni termékből dolgozunk, az is tökéletes, csak ebben az esetben tegyünk hozzá egy-egy késhegynyi fahéjat és gyömbért."", ""A vajat megolvasztjuk, és a darált kekszhez keverjük. Ezt figyelmesen kell csinálni, mivel a kekszek zsírtartalma eltérő lehet. Szárazabb típusnak, mint a hazaiak, 12 dkg,a német import vagy egyéb zsíros, vajas kekszet csak 10 dkg-val kínáljunk meg!"", ""Vastagon kivajazott kapcsos tortaformába tesszük, és egyenletesen lenyomkodjuk. Akkor lesz a legegyenletesebb, ha pohárral görgetjük. Amíg a krém készül, hűtőbe tesszük."", ""A krémhez egy tálba tesszük a szobahőmérsékletű krémsajtot, a tojásokat és sárgákat, cukrot, vaníliamagot, tejfölt, tejszínt, citromot, és kézi habverővel, kis fordulatszámon teljesen simára keverjük."", ""A formát kivesszük a hűtőből, és az alját atombiztosan bebugyoláljuk fóliával."", ""Beleönjük a krémet, tetejét ellapogatjuk, és egy másik tepsibe tesszük. Öntünk alá forró vizet úgy, hogy kb. a forma feléig érjen."", ""Előmelegített sütőbe toljuk, és kb. 70-80perc alatt megsütjük. Akkor jó, ha a széle már szilárd, de belül még rezeg kicsit, mint a puding. Lekapcsoljuk a sütőt, kinyitjuk az ajtaját, és bent hagyjuk, hogy egy kicsit még kössön."", ""Hűlés után letakarjuk, és legalább 3 órára, de inkább egy éjszakára a hűtőbe tesszük."", ""Fogyasztás előtt a szedret megmossuk, pürésítjük, és a felvágott szeletekre halmozzuk igazságosan. Nem baj, ha lecsorog az oldalán! :)""]"
nosalty,https://www.nosalty.hu/recept/mezes-mazos-puszedli-trio,Mézes-mázos puszedli trió,"[""25 dkg Méz"", ""25 dkg Margarin"", ""6 db Tojás"", ""1 citromból nyert Citromlé"", ""1 citromból nyert Citromhéj"", ""50 dkg Porcukor"", ""50 dkg Finomliszt"", ""50 dkg Rozsliszt ez is lehet finomliszt"", ""1 teáskanál Szódabikarbóna"", ""2 ek Mézeskalács fűszerkeverék mozsárban tört szegfűszeg, fahéj, csillagánizs és őrölt szerecsendió, gyömbér"", ""2 ek Fahéj"", ""1 csomag Vaníliás cukor"", ""2 ek Cukrozatlan kakaópor"", ""15 dkg Étcsokoládé"", ""5 dkg Margarin"", ""házi 5 ek Sárgabaracklekvár"", ""3 db Tojásfehérje"", ""25 dkg Porcukor""]","[""A mézet felolvasztjuk a margarinnal, és hagyjuk kihűlni."", ""A tojásokat mixer segítségével kikeverjük a porcukorral és 4 evőkanál citromlével. Hozzáadjuk a mézes szirupot, a fűszereket, vaníliás cukrot és a reszelt citromhéjat. Majd beleszitáljuk a szódabikarbónával elkevert kétféle lisztet."", ""A masszát kettéosztjuk, és külön tálban a tészta egyik feléhez hozzáadjuk még a kakaót."", ""Lefóliázva egy éjszakán át a hűtőben pihentetjük a kétféle tésztát."", ""Lisztezett kézzel diónyi nagyságú gombócokat formázunk a tésztából (elég ragacsos), és sütőpapírral bélelt tepsin, egymástól jó távol helyezve a puszedliket (mert sütés közben szétterülnek), 12 perc alatt kisütjük."", ""Majd hagyjuk teljesen kihűlni a mézes pogikat."", ""A kakaós pogácsáink tetejét ecset segítségével lekenjük lekvárral (használhatunk szilva, áfonya vagy eperlekvárt is). Felolvasztjuk a csokoládét a margarinnal. Végül a lekváros rétegre ecsettel rávisszük a csokimázat is, és hagyjuk megdermedni."", ""A cukormázhoz a tojásfehérjét felverjük a porcukorral. A sima (kakaó nélküli) pogácsák felét beleforgatjuk a mázba, és sütőpapíros tepsire helyezzük. Majd 100 C fokos sütőben rászárítjuk a cukormázat a sütire."", ""Tálaláskor a maradék, máz nélküli puszedliket vegyesen rakjuk a kínálótálra a csokimázas és cukormázas pogikkal.""]"
nosalty,https://www.nosalty.hu/recept/kulonleges-piskotas-alagut,Különleges piskótás alagút,"[""6 evőkanál Finomliszt"", ""6 db Tojás"", ""6 ek Cukor"", ""2 kávéskanál Sütőpor"", ""4 db Tojássárgája"", ""4 ek Porcukor"", ""1 citromból nyert Citromhéj reszelve"", ""1 csomag Vaníliás cukor"", ""1 kk Kávé darált"", ""0 csomag Sütőpor"", ""8 dkg Dió darált"", ""4 evőkanál Finomliszt"", ""4 db Tojásfehérje"", ""1 csomag Puncs pudingpor"", ""2 dl Tej"", ""15 dkg Cukor"", ""15 dkg Margarin"", ""1 teáskanál Rum vagy aroma ízlés szerint"", ""10 dkg Margarin"", ""10 dkg Cukor"", ""2 ek Cukrozatlan kakaópor"", ""1 ek Tej""]","[""Egy 6 tojásos piskótát sütünk, melyet lazán feltekerünk."", ""A \""közepéhez\"" valókat összedolgozzuk, a tojás kemény habját lazán belekeverjük."", ""Kivajazott, kis méretű őzgerinc formában sütjük, kb. 180 fokon (légkeveréses sütőben)."", ""A krémhez a pudingot 2 dl tejjel sűrűre főzzük. Majd félretesszük hűlni."", ""15 dkg cukrot a 15 dkg Rama-val habosra keverjük."", ""Ha kihűlt, akkor a kettőt összekeverjük."", ""A krémet ízlés szerint rummal ízesítjük."", ""A tekercset kiterítjük, a krémmel megkenjük, az őzgerinc rudat ráfektetjük, majd feltekerjük."", ""A tetejét csokimázzal bevonjuk.""]"
nosalty,https://www.nosalty.hu/recept/sos-sonkas-reteskosarka,Sós sonkás réteskosárka,"[""20 dkg Rétesliszt"", ""90 ml Víz langyos"", ""1 ek Kacsazsír"", ""1 tk Almaecet"", ""1 csipet Só"", ""1 db Tojás kisebb"", ""2 dl Görög joghurt natúr"", ""5 dkg Kéksajt"", ""80 g Serrano sonka"", ""2 db Füge"", ""2 dkg Mandula vagy dió"", ""2 dkg Szőlő""]","[""A rétestésztát elkészíthetjük házilag (mint itt), vagy a boltiból vágunk 10x10 cm-es kockákat, minden lapot megkenünk olvasztott vajjal, 2-3 lapot egymásra teszünk elforgatva (csillagalakban), és muffinformába nyomkodjuk, hogy kosárka formája legyen."", ""180 fokra előmelegített sütőben hőlégkeverésen (alul-felül sütésnél: 200 fokon) 15 perc alatt pirosrasütjük."", ""A joghurtot 5 dkg kéksajttal össszetörjük, kikeverjük, és a kosárkákat 2/3-ig megtöltjük vele."", ""A sonkát ráültetjük a tetejére, és körberakjuk ízlésünknek megfelelő gyümölcsökkel.""]"
nosalty,https://www.nosalty.hu/recept/malnas-limonade-mezesen,Málnás limonádé mézesen,"[""250 g Málna"", ""1 citromból nyert Citromlé"", ""1 ek Gyömbér reszelt, friss"", ""1 ek Méz"", ""0 l Ásványvíz""]","[""A málnát a citromlével, gyömbérrel és a mézzel egy mixerbe tesszük, pürésítjük."", ""Felöntjük a víz felével, és röviden összemixeljük, majd egy sűrű szitán átszűrjük."", ""Felöntjük a maradék vízzel. Citromlével és mézzel ízesíthetjük."", ""Jégkockákra öntjük, és máris fogyaszhatjuk.""]"
nosalty,https://www.nosalty.hu/recept/csokis-muffin-timejjatol,Csokis muffin Timejjától,"[""2 db Tojás"", ""100 g Édesítőszer"", ""2 ek Cukrozatlan kakaópor"", ""200 g Tejföl"", ""100 g Rozsliszt"", ""100 g Graham-liszt"", ""1 kávéskanál Szódabikarbóna"", ""0 dkg Pálmacukor vaníliás""]","[""A kétféle liszthez hozzákeverjük a szódabikarbónát. Az egész tojásokat az édesítővel (eritrit) és a vaníliás pálmacukorral robotgép segítségével habosra kavarjuk pár perc alatt. Ehhez hozzáadjuk a kakaóport, majd a tejfölt, és tovább kavarjuk. Végül apránként a lisztkeveréket, hogy ne legyen csomós a tészta. Lehet tört mogyorót vagy diót, esetleg aszalt gyümölcsöt vagy friss áfonyát keverni hozzá, attól még finomabb lesz. :-)"", ""Papírral kibélelt muffinsütő formába töltjük a tésztát, és 150 fokos sütőben 25 perc alatt készre sütjük. Tűpróbát végzünk, ha nem marad tészta a hústűn, akkor megsült a muffin.""]"
nosalty,https://www.nosalty.hu/recept/zoldseges-omlett,Zöldséges omlett,"[""3 db Tojás"", ""1 ek Víz"", ""1 csipet Só"", ""1 csipet Bors frissent tört"", ""1 ek Vaj"", ""7 dkg Cukkini"", ""0 közepes db Kápia paprika"", ""1 kis fej Vöröshagyma"", ""1 ek Olívaolaj"", ""0 ízlés szerint Só"", ""0 ízlés szerint Bors frissen tört""]","[""A töltelékhez a hagymát felszeleteljük, a cukkinit és paprikát kis darabokra vágjuk."", ""Felhevített serpenyőben az olajon átforrósítjuk a zöldségeket. Vigyázzunk, ne süssük túl, maradjanak roppanósak! Hőálló tálkában félretesszük."", ""A sóval, borssal ízesített tojásokhoz hozzáadjuk a vizet, és villával könnyedén felverjük."", ""Ugyanabban a serpenyőben, amelyben a zöldségek pirultak, vajat olvasztunk, mikor felhabzik, de még nem kezd megbarnulni, beleöntjük a felvert tojást, és körkörös mozdulatokkal szépen egyenletesen elterítjük."", ""Nem keverjük a tojást, csak néha kicsit megrázogatjuk a serpenyőt."", ""Amikor a tojáslepény alja már megszilárdult, de még kissé folyós a teje, középre halmozzuk egy csíkban a tölteléket, sózzuk, borsozzuk, és egy ügyes mozdulattal felhajtjuk az omlett egyik, majd másik szélét is."", ""Langyos tányéron tálalva azonnal fogyasztjuk.""]"
nosalty,https://www.nosalty.hu/recept/fetas-ceklakrem,Fetás céklakrém,"[""1 közepes db Cékla"", ""15 dkg Feta sajt"", ""1 kis fej Vöröshagyma"", ""2 dl Tejföl vagy natúr joghurt"", ""1 gerezd Fokhagyma esetleg"", ""1 kávéskanál Köménymag""]","[""A céklát vagy vízben megfőzzük, vagy párolóban puhára pároljuk, majd apró lyukú reszelőn lereszeljük."", ""A fetát villával összenyomjuk, és a joghurttal összekeverjük."", ""A hagymát szintén lereszeljük, és a céklához adjuk."", ""A céklát a fetás joghurttal összekeverjük, és kis köménnyel fűszerezzük.""]"
nosalty,https://www.nosalty.hu/recept/epres-csokis-muffin,Epres-csokis muffin,"[""3 bögre Zabliszt 2,5 dl-es bögre"", ""1 csomag Sütőpor"", ""1 csomag Vaníliás cukor"", ""1 db Tojás"", ""125 ml Napraforgó olaj"", ""125 ml Édesítőszer ízlés szerint"", ""100 ml Tej amennyit a tészta felvesz"", ""20 dkg Eper"", ""10 dkg Cukormentes csokoládé ízlés szerint""]","[""Az összes hozzávalót összekeverjük robotgéppel."", ""A muffin formák aljára teszünk egy kis tésztát, majd tegyünk bele néhány apróra vágott eper- és csokidarabot!"", ""Töltsük 3/4-ig a formákat tésztával, és süssük 180-200 fokon kb. 20 percig!""]"
nosalty,https://www.nosalty.hu/recept/bodzaszorp-fincitol,Bodzaszörp Fincitől,"[""4 l Víz"", ""3 kg Cukor"", ""5 db Citrom bio"", ""100 g Citromsav"", ""1 ek Szalicil csapott"", ""32 db Bodzavirág""]","[""Bodzaszedés. Nincs más dolgunk, mint egy olló segítségével, szép nagy méretű virág tányérokat vágni. Ügyeljünk rá, hogy a virág leszedése és feldolgozása között ne teljen el sok idő, és óvatosan bánjunk velük, hogy a virágpor ne hulljon ki belőlük. Mivel a bodzát nem mossuk, ezért fontos, hogy \""tiszta\"" helyről szedjük a virágot, bogár- és pormentes legyen."", ""A vizet a cukorral felforraljuk, azaz cukorszirupot készítünk. Ha kihűlt, beletesszük a bodzát és a félbevágott citromot. A citromok közül 2 hámozva, 3 héjasan kerül a szirupba."", ""5 napig pihentetjük."", ""Finom szűrőn leszűrjük, és újraforraljuk. Hozzáadjuk a tartósítószert."", ""Üvegekbe töltve a következő bodzaszezonig eláll.""]"
nosalty,https://www.nosalty.hu/recept/makos-turos-teszta,Mákos-túrós tészta,"[""50 g Vaj + kevés a forma kikenéséhez"", ""80 g Porcukor"", ""1 csomag Vaníliás cukor"", ""2 db Tojás"", ""főtt 400 g Tészta"", ""250 g Tehéntúró"", ""75 g Mák""]","[""A vajat a porcukorral és vaníliás cukorral krémesre keverjük, majd egyenként hozzákeverjük a tojások sárgáját."", ""A túrót és a mákot a vajas tojáskrémhez keverjük."", ""A masszához keverjük a tésztát, és a végén a kemény habbá vert tojásfehérjét."", ""A masszát egy vajjal kikent, tűzálló formába simítjuk. Betoljuk a 180 fokra előmelegített sütőbe, és 35-40 perc alatt megsütjük.""]"
nosalty,https://www.nosalty.hu/recept/spagetti-maradek-zoldseggel,Spagetti maradék zöldséggel,"[""15 dkg Spagetti tészta"", ""1 kis db Cukkini"", ""6 db Paradicsom koktélparadicsom"", ""0 db Zöld kaliforniai paprika"", ""1 gerezd Fokhagyma nagy vagy 2 kissebb"", ""1 ek Olívaolaj"", ""1 marék Bazsalikom"", ""5 dkg Parmezán sajt frissen reszelve"", ""0 ízlés szerint Provence-i fűszerkeverék"", ""0 ízlés szerint Só"", ""0 ízlés szerint Fekete bors frissen őrölt""]","[""A spagetti főzőlevébe beleszórjuk a bazsalikom levelek 2/3-át, pici olajat és sót is teszünk bele, majd a tésztát előírás szerint megfőzzük. Ha készen van, egy szűrőben felfogjuk, és lefedjük."", ""A zöldségeket megmossuk, leitatjuk, és felkockázzuk. A fokhagymát apróra kockázzuk. 1 ek olívaolajon serpenyőben megpirítjuk az egészet állandó forgatás közben, kb. 10 percig. Sózzuk-borsozzuk."", ""Megreszeljük a parmezánt, majd a spagettit előmelegített tányérra szedjük, rászórjuk a maradék bazsalikomot, és a tetejére halmozzuk a pirított zöldséget. A tányér szélét körbeszórjuk a parmezánnal - ízlés szerint sózzuk, borsozzuk.""]"
nosalty,https://www.nosalty.hu/recept/zabkorpa-palacsinta-brokkolikremmel,Zabkorpa palacsinta brokkolikrémmel,"[""10 dkg Zabkorpa"", ""1 db Tojás"", ""2 dl Tej"", ""0 ízlés szerint Ételízesítő"", ""0 ízlés szerint Bors"", ""4 ek Napraforgó olaj a sütéshez"", ""5 dkg Füstölt sajt reszelt, a tetejére"", ""50 dkg Brokkoli"", ""20 dkg Vaj"", ""0 ízlés szerint Só"", ""0 ízlés szerint Ételízesítő"", ""0 ízlés szerint Bors""]","[""A zabkoprpa palacsintához mindent összekeverünk, majd hagyjuk állni 10 percig."", ""A brokkolit megfőzzük, majd a rózsákat turmixban pépesítjük."", ""Hozzáadjuk a vajat a meleg brokkolihoz, ízesítjük. Hagyjuk kihűlni."", ""A palacsintákat kisütjük. Süssük vastagabbakra nyugodtan."", ""A kisült palacsintánkat az egyik felén vastagon megkenjük a krémmel, ráhajtjuk a másik oldalát."", ""Füstölt sajtot reszelünk rá.""]"
nosalty,https://www.nosalty.hu/recept/zabkasa-torma-konyhajabol,Zabkása Torma konyhájából,"[""3 ek Zabpehely"", ""1 ek Zabkorpa"", ""6 ek Görög joghurt"", ""30 g Aszalt szilva"", ""pirított 1 ek Napraforgómag"", ""pirított 1 ek Tökmag vagy mandula"", ""aszalt 30 g Áfonya"", ""1 ek Méz"", ""5 dkg Szőlő vagy más gyümölcs""]","[""A zabpelyhet vízben vagy tejben megfőzzük."", ""Kis tálba tesszük, majd megszórjuk a korpával, ésrádobjuk a durvára vágott aszalt szilvákat."", ""Rákanalazzuk a joghurtot, a tetejére szórjuk a pirított magvakat, aszalt áfonyát, friss gyümölcsöt, végül rácsorgatjuk a mézet.""]"
nosalty,https://www.nosalty.hu/recept/hot-dog-szo-szerint,Hot dog - szó szerint,"[""1 tasak (7 gr) Instant élesztő"", ""125 ml Víz meleg"", ""50 dkg Finomliszt"", ""2 ek Cukor"", ""1 késhegynyi Szódabikarbóna"", ""2 teáskanál Sütőpor"", ""1 teáskanál Só"", ""2 dl Kefir"", ""10 dkg Mangalica zsír"", ""30 dkg Virsli 3 pár"", ""1 dkg Sajt"", ""18 szem Fekete bors""]","[""Az élesztőt keverjük össze a meleg vízzel (én raktam egy csipetnyi cukrot is bele, hogy legyen mit ennie), rakjuk félre."", ""A lisztet keverjük el a cukorral, szódabikarbónával, sütőporral és a sóval. Morzsoljuk el a zsírral. Öntsük hozzá a kefirt meg a felfuttatott élesztőt, jól gyúrjuk össze. Ha nagyon ragadna, adhatunk hozzá még 1-2 csapott ek lisztet."", ""Osszuk el nyolc egyenlő részre. Egy adagot lapítgassuk ki hosszúkás-ovális alakúra, helyezzünk rá egy virslit, és csipkedjük össze a tésztát. Az egyik végét hegyesebbre, a másik végét gömbölyűbbre formázzuk, hogy tudjuk, melyik a kutyus buksija meg farka."", ""A többi virslit ugyanígy bebugyoláljuk. A maradékból sodrunk hosszú kígyó alakú rudakat, amit kilapítgatunk, az lesz a füle. Apró golyókat hengergetünk a két tenyerünk között, amit kicsit meglapítva odaragasztunk a kutyusok testéhez, az lesz a lába."", ""Sütőpapírral bélelt sütőlemezre rakjuk, forró sütőbe tolva pirosra sütjük."", ""Amikor kész, hagyjuk kicsit hűlni, vékony sajt lapocskákat vágunk a szemének, amire 1-1 bors szemet rakunk. A nózijának fogvájóval pici lyukat fúrunk, és belenyomunk egy borsot.""]"
nosalty,https://www.nosalty.hu/recept/epres-tutti-frutti-torta,Epres tutti-frutti torta,"[""7 db Tojás"", ""7 ek Cukor"", ""6 evőkanál Finomliszt"", ""1 tasak Pudingpor tutti-frutti ízű"", ""1 csomag Sütőpor"", ""2 csepp Ételfesték málnapiros"", ""1 ek Vaj a forma kikenéséhez"", ""1 evőkanál Finomliszt a forma kikenéséhez"", ""1 tasak Pudingpor tutti-frutti ízű"", ""4 dl Tej"", ""20 dkg Margarin"", ""20 dkg Porcukor"", ""2 csepp Ételfesték málnapiros, elhagyható"", ""200 g Cukormáz marcipán ízű, elhagyható"", ""1 dkg Eper szeletelt"", ""12 g Zselatin piros""]","[""Elkészítjük a piskótát. A tojásokat különválasztjuk. A fehérjét egy csipet sóval habbá verjük, a sárgáját a cukorral habosra keverjük."", ""A cukros sárgájához hozzáadjuk a pudingport. A liszt felét a sütőporral jól kikeverjük, majd hozzáadjuk a felvert tojásfehérjét, és fakanállal óvatosan összedolgozzuk. A maradék lisztet hozzáadjuk, és tovább keverjük, amíg szép sima lesz a piskótatészta."", ""Vajazott, lisztezett tortaformába öntjük, és megsütjük."", ""Közben elkészítjük a krémet: A 4 dl tejjel felfőzzük a pudingport, és kihűtjük. A margarint habosra keverjük a porcukorral és a kkihűlt pudinggal, majd az ételfestékkel jól elkeverjük."", ""A piskótát kettévágjuk, és a marcipán ízű cukormázzal megkenjük, majd a krém 2/3-át belesimítjuk. Rátesszük a másik lapot, és a maradék krémmel bevonjuk. Erre tesszük a szeletelt epreket, majd a zselatint rácsorgatjuk. Hűtőbe téve, kb. 1 órát állni hagyjuk!""]"
