Source,Target,Type,Id,Label,Weight
tojás,Tálban főtt tejes étek,Undirected,1659,,1
tojás,Borza-kása,Undirected,1660,,1
tojás,Laboda-paréj,Undirected,1661,,1
tojás,Alma-kása,Undirected,1662,,1
tojás,Tök téjjel,Undirected,1663,,1
tojás,"Tyúkmony-lév, azaz tojás-lé",Undirected,1664,,1
tojás,Német rántott,Undirected,1665,,1
tojás,Serleves,Undirected,1666,,1
tojás,Boros leves,Undirected,1667,,1
tojás,Rák töltve,Undirected,1668,,1
tojás,Lapos tészta,Undirected,1669,,1
tojás,Ostya-béles,Undirected,1670,,1
tojás,Alma-fánk,Undirected,1671,,1
tojás,Palacsinta,Undirected,1672,,1
tojás,"Disilber, azaz tojásétel",Undirected,1673,,1
tojás,"Piroska, azaz túróval töltött derelye",Undirected,1674,,1
tojás,Süveg-fánk,Undirected,1675,,1
tojás,Dió-béles,Undirected,1676,,1
tojás,Szilvás béles,Undirected,1677,,1
tojás,Rák-sajt,Undirected,1678,,1
tojás,Rántott rák,Undirected,1679,,1
tojás,Német tejes étek,Undirected,1680,,1
tojás,Tejfeles túró,Undirected,1681,,1
tojás,Főkötős fánk,Undirected,1682,,1
tojás,Barack-fánk,Undirected,1683,,1
tojás,"Tyúkmony-sajt, azaz tojás-sajt",Undirected,1684,,1
tojás,Szilvás cipó,Undirected,1685,,1
tojás,Tálban főtt zsemlekása,Undirected,1686,,1
tojás,"Mondola-klödör, azaz mandula-gombóc",Undirected,1687,,1
tojás,Zuppon,Undirected,1688,,1
tojás,Bodza-fánk,Undirected,1689,,1
tojás,Zsálya-fánk,Undirected,1690,,1
tojás,Bot-lév,Undirected,1691,,1
tojás,Ecetes cibre,Undirected,1692,,1
tojás,Tyúk-saláta,Undirected,1693,,1
tojás,Másképpen,Undirected,1694,,1
tojás,Rántott kenyér,Undirected,1695,,1
tojás,"Tyúkmony-saláta, azaz tojás-saláta",Undirected,1696,,1
tojás,Rózsa-kása,Undirected,1697,,1
tojás,Dinnye-torta,Undirected,1698,,1
tojás,Mozsár-fánk,Undirected,1699,,1
tojás,Más egész meggy-liktáriom,Undirected,1700,,1
tojás,Zsemlye-galuska,Undirected,1701,,1
hydrogen sulfide,főtt tojás,Undirected,1702,,1
hydrogen sulfide,tojásfehérje,Undirected,1703,,1
hydrogen sulfide,tojássárgája,Undirected,1704,,1
hydrogen sulfide,tyúktojás,Undirected,1705,,1
hydrogen sulfide,lúdtojás,Undirected,1706,,1
hydrogen sulfide,nyers tojás,Undirected,1707,,1
marhahúsleves,pyrazines,Undirected,1708,,1
marhahúsleves,Tüdő rántva,Undirected,1709,,1
marhahúsleves,"Pikáda, azaz fűszerezett hússzelet",Undirected,1710,,1
marhahúsleves,Kenyér-kása,Undirected,1711,,1
marhahúsleves,Tüdőkása,Undirected,1712,,1
marhahúsleves,Majoránna-lév,Undirected,1713,,1
marhahúsleves,Tüdõ-étek,Undirected,1714,,1
marhahúsleves,Keresdi lév,Undirected,1715,,1
marhahúsleves,Sült lév,Undirected,1716,,1
marhahúsleves,Madár-lév,Undirected,1717,,1
marhahúsleves,Citrom-lév,Undirected,1718,,1
marhahúsleves,Mikó-lév,Undirected,1719,,1
marhahúsleves,Hal téjfellel,Undirected,1720,,1
marhahúsleves,Vereshagymát fõzni,Undirected,1721,,1
marhahúsleves,Rák tehénhús-lévben,Undirected,1722,,1
marhahúsleves,"Tyúkfi, azaz csirke cipóban való",Undirected,1723,,1
marhahúsleves,Sódar gyümölcsös lével,Undirected,1724,,1
marhahúsleves,Zsemlye-galuska,Undirected,1725,,1
pyrazines,marha- vagy juhhúsleves,Undirected,1726,,1
pyrazines,húsleves,Undirected,1727,,1
pyrazines,szalonnatepertő,Undirected,1728,,1
pyrazines,tepertő,Undirected,1729,,1
pyrazines,húslé,Undirected,1730,,1
pyrazines,szárnyashús,Undirected,1731,,1
pyrazines,vadhús,Undirected,1732,,1
pyrazines,szarvashús,Undirected,1733,,1
pyrazines,őzhús,Undirected,1734,,1
pyrazines,főzőlé,Undirected,1735,,1
pyrazines,sült hús,Undirected,1736,,1
pyrazines,sütnivaló hús,Undirected,1737,,1
pyrazines,rák,Undirected,1738,,1
pyrazines,juhhúsleves,Undirected,1739,,1
pyrazines,sült hal,Undirected,1740,,1
pyrazines,perec,Undirected,1741,,1
pyrazines,pirított kenyér,Undirected,1742,,1
"Kukrejttel, azaz borecetes, fenyőmagvas mártással",vöröshagyma,Undirected,1743,,1
"Kukrejttel, azaz borecetes, fenyőmagvas mártással",zsálya,Undirected,1744,,1
"Kukrejttel, azaz borecetes, fenyőmagvas mártással",fenyőmag,Undirected,1745,,1
vöröshagyma,propyl disulfide,Undirected,1746,,1
vöröshagyma,methyl propyl disulfide,Undirected,1747,,1
vöröshagyma,dipropyl trisulfide,Undirected,1748,,1
vöröshagyma,lachrymatory factor,Undirected,1749,,1
vöröshagyma,allyl methyl trisulfide,Undirected,1750,,1
vöröshagyma,"Polyékával, azaz sült marhahúsból készült étellel",Undirected,1751,,1
vöröshagyma,Törött lév,Undirected,1752,,1
vöröshagyma,Német lév,Undirected,1753,,1
vöröshagyma,Máj rántva,Undirected,1754,,1
vöröshagyma,Spékkel,Undirected,1755,,1
vöröshagyma,Fekete lév,Undirected,1756,,1
vöröshagyma,"Klödör, azaz gombóc",Undirected,1757,,1
vöröshagyma,Pástétom-lével,Undirected,1758,,1
vöröshagyma,Tüdőkása,Undirected,1759,,1
vöröshagyma,Sárga lév,Undirected,1760,,1
vöröshagyma,Töltött tyúk,Undirected,1761,,1
vöröshagyma,Balázs-lév,Undirected,1762,,1
vöröshagyma,"Kutkusa, azaz juhbélből készült étel",Undirected,1763,,1
vöröshagyma,"Ecettel, hagymával",Undirected,1764,,1
vöröshagyma,Savanyú pecsenye,Undirected,1765,,1
vöröshagyma,Szürke lév,Undirected,1766,,1
vöröshagyma,Madár-lév,Undirected,1767,,1
vöröshagyma,Töltelék,Undirected,1768,,1
vöröshagyma,"Vetrece, azaz hosszúra vágott főtt marhahús",Undirected,1769,,1
vöröshagyma,"Vajas klödör, azaz vajas gombóc",Undirected,1770,,1
vöröshagyma,"Tejes klödör, azaz tejes gombóc",Undirected,1771,,1
vöröshagyma,Vereshagymát fõzni,Undirected,1772,,1
vöröshagyma,Vízleves,Undirected,1773,,1
vöröshagyma,Koldus-lév,Undirected,1774,,1
vöröshagyma,Zsákvászonnal,Undirected,1775,,1
vöröshagyma,Gutta-lév,Undirected,1776,,1
vöröshagyma,Kendermag-cibre,Undirected,1777,,1
vöröshagyma,Borsóleves,Undirected,1778,,1
vöröshagyma,Lencseleves,Undirected,1779,,1
vöröshagyma,Törött lével hal,Undirected,1780,,1
vöröshagyma,"Olajos domika, azaz túróból és kenyérbõl készített étel",Undirected,1781,,1
vöröshagyma,Zuppon-lév,Undirected,1782,,1
vöröshagyma,Tiszta borssal,Undirected,1783,,1
vöröshagyma,Borított lév,Undirected,1784,,1
vöröshagyma,Lencse olajjal,Undirected,1785,,1
vöröshagyma,Káposztás béles,Undirected,1786,,1
vöröshagyma,Hagyma rántva,Undirected,1787,,1
vöröshagyma,Olajos lév,Undirected,1788,,1
vöröshagyma,Viza ikra,Undirected,1789,,1
vöröshagyma,Báránybél édes téjjel,Undirected,1790,,1
vöröshagyma,Malac hidegen,Undirected,1791,,1
vöröshagyma,Hagyma lével,Undirected,1792,,1
vöröshagyma,"Kolbász, lévre",Undirected,1793,,1
propyl disulfide,hagyma,Undirected,1794,,1
methyl propyl disulfide,hagyma,Undirected,1795,,1
dipropyl trisulfide,hagyma,Undirected,1796,,1
lachrymatory factor,hagyma,Undirected,1797,,1
zsálya,thujone,Undirected,1798,,1
zsálya,camphor,Undirected,1799,,1
zsálya,Lúd sülve,Undirected,1800,,1
zsálya,Zsályás pecsenye,Undirected,1801,,1
zsálya,Sült pástétom,Undirected,1802,,1
zsálya,Lencseleves,Undirected,1803,,1
zsálya,"Cicer, azaz bagoly-borsó",Undirected,1804,,1
thujone,zsályalevél,Undirected,1805,,1
camphor,zsályalevél,Undirected,1806,,1
fenyőmag,Savanyú pecsenye,Undirected,1807,,1
fenyőmag,Lúd sülve,Undirected,1808,,1
fenyőmag,Húst bésózni,Undirected,1809,,1
Tehénhús tiszta borssal,petrezselyem,Undirected,1810,,1
Tehénhús tiszta borssal,fokhagyma,Undirected,1811,,1
petrezselyem,Lengyel lév,Undirected,1812,,1
petrezselyem,Tehénhús petrezselyemmel,Undirected,1813,,1
petrezselyem,Tüdő rántva,Undirected,1814,,1
petrezselyem,"Berbécsfő-saláta, azaz juhfej-saláta",Undirected,1815,,1
petrezselyem,Tüdőkása,Undirected,1816,,1
petrezselyem,Sárga lév,Undirected,1817,,1
petrezselyem,Galuska,Undirected,1818,,1
petrezselyem,"Kutkusa, azaz juhbélből készült étel",Undirected,1819,,1
petrezselyem,Gombát fõzni,Undirected,1820,,1
petrezselyem,Citrom-lév,Undirected,1821,,1
petrezselyem,Töltött malac,Undirected,1822,,1
petrezselyem,"Töltött tyúkmony, azaz töltött tojás",Undirected,1823,,1
petrezselyem,Írós lév,Undirected,1824,,1
petrezselyem,Olaj-spék,Undirected,1825,,1
petrezselyem,"Lémonyával, azaz citrommal",Undirected,1826,,1
petrezselyem,Törött lével hal,Undirected,1827,,1
petrezselyem,Rák tehénhús-lévben,Undirected,1828,,1
petrezselyem,"Tyúkfi, azaz csirke borkőben való",Undirected,1829,,1
petrezselyem,Tyúk-saláta,Undirected,1830,,1
petrezselyem,"Tyúkmony-saláta, azaz tojás-saláta",Undirected,1831,,1
fokhagyma,allicin,Undirected,1832,,1
fokhagyma,diallyl disulfide,Undirected,1833,,1
fokhagyma,diallyl trisulfide,Undirected,1834,,1
fokhagyma,ajoene,Undirected,1835,,1
fokhagyma,vinyl dithiins,Undirected,1836,,1
fokhagyma,Kaszás lév,Undirected,1837,,1
fokhagyma,Fokhagyma-lével,Undirected,1838,,1
fokhagyma,Tyúk tiszta borssal,Undirected,1839,,1
fokhagyma,"Berbécsfő, azaz juhfej",Undirected,1840,,1
fokhagyma,Hideg étek,Undirected,1841,,1
fokhagyma,Bors-porral,Undirected,1842,,1
fokhagyma,Deszpot-lév,Undirected,1843,,1
fokhagyma,Fokhagymás pecsenye,Undirected,1844,,1
fokhagyma,"Dió-sása, azaz dió-mártás",Undirected,1845,,1
fokhagyma,Húst bésózni,Undirected,1846,,1
fokhagyma,"Mondola-sása, azaz mandula-mártás",Undirected,1847,,1
fokhagyma,Ugorka-saláta,Undirected,1848,,1
fokhagyma,Fenyőgombát főzni,Undirected,1849,,1
allicin,kolbász,Undirected,1850,,1
allicin,zöld fokhagyma,Undirected,1851,,1
diallyl disulfide,kolbász,Undirected,1852,,1
diallyl disulfide,zöld fokhagyma,Undirected,1853,,1
"Polyékával, azaz sült marhahúsból készült étellel",kenyér,Undirected,1854,,1
"Polyékával, azaz sült marhahúsból készült étellel",marha- vagy juhhúsleves,Undirected,1855,,1
kenyér,4-vinylguaiacol,Undirected,1856,,1
kenyér,Kaszás lév,Undirected,1857,,1
kenyér,Vadalmával,Undirected,1858,,1
kenyér,Tehénhús tormával,Undirected,1859,,1
kenyér,Tormás téjfel,Undirected,1860,,1
kenyér,Savanyú lév,Undirected,1861,,1
kenyér,Német lév,Undirected,1862,,1
kenyér,Röstölt lév,Undirected,1863,,1
kenyér,Lengyel lév,Undirected,1864,,1
kenyér,Tüdő rántva,Undirected,1865,,1
kenyér,Spékkel,Undirected,1866,,1
kenyér,Egressel,Undirected,1867,,1
kenyér,Másképpen ugyanez,Undirected,1868,,1
kenyér,"Szömörcsök-lév, azaz kucsmagomba-lé",Undirected,1869,,1
kenyér,Éles lév,Undirected,1870,,1
kenyér,Magyar lév,Undirected,1871,,1
kenyér,Kocka-lév,Undirected,1872,,1
kenyér,Tárkonnyal,Undirected,1873,,1
kenyér,Keresdi lév,Undirected,1874,,1
kenyér,"Ecettel, hagymával",Undirected,1875,,1
kenyér,Luther-lév,Undirected,1876,,1
kenyér,Tejes borsó,Undirected,1877,,1
kenyér,Téjfellel,Undirected,1878,,1
kenyér,"Kappan-lév, azaz ivartalanított kakas-lé",Undirected,1879,,1
kenyér,Szegfüves lév,Undirected,1880,,1
kenyér,Bors-porral,Undirected,1881,,1
kenyér,Váradi lév,Undirected,1882,,1
kenyér,Bárányhús pirítva,Undirected,1883,,1
kenyér,"Malozsa-lév, azaz mazsola-mártás sült alá",Undirected,1884,,1
kenyér,Bába-fánk,Undirected,1885,,1
kenyér,Írós lév,Undirected,1886,,1
kenyér,Kenyér-torta,Undirected,1887,,1
kenyér,"Boros szérdék, azaz boros aludttej",Undirected,1888,,1
kenyér,Sûrû tejes étek,Undirected,1889,,1
kenyér,"Lábbogó, azaz lebegő tejes étek",Undirected,1890,,1
kenyér,Túrós étek,Undirected,1891,,1
kenyér,"Murok, azaz sárgarépa tejjel",Undirected,1892,,1
kenyér,"Tyúkmony-lév, azaz tojás-lé",Undirected,1893,,1
kenyér,Serleves,Undirected,1894,,1
kenyér,Boros leves,Undirected,1895,,1
kenyér,Rák tejfellel,Undirected,1896,,1
kenyér,"Daru-sása, azaz daru-mártás",Undirected,1897,,1
kenyér,Vízleves,Undirected,1898,,1
kenyér,"Domika, azaz túróból és kenyérből készített étel",Undirected,1899,,1
kenyér,Pép,Undirected,1900,,1
kenyér,Édes tej,Undirected,1901,,1
kenyér,Ordás leves,Undirected,1902,,1
kenyér,Alma-lév,Undirected,1903,,1
kenyér,Koldus-lév,Undirected,1904,,1
kenyér,"Szíjalt rák, azaz keskeny szeletre vágott rák",Undirected,1905,,1
kenyér,Lengyel cibre,Undirected,1906,,1
kenyér,"Körtvély fõve, azaz körte fõzve",Undirected,1907,,1
kenyér,Bot-lév,Undirected,1908,,1
kenyér,Kendermag-cibre,Undirected,1909,,1
kenyér,Borsóleves,Undirected,1910,,1
kenyér,Korpa-cibre,Undirected,1911,,1
kenyér,Borsót főzni,Undirected,1912,,1
kenyér,Lencseleves,Undirected,1913,,1
kenyér,Hal rizskásával,Undirected,1914,,1
kenyér,Olaj-spék,Undirected,1915,,1
kenyér,"Cicer, azaz bagoly-borsó",Undirected,1916,,1
kenyér,"Lémonyával, azaz citrommal",Undirected,1917,,1
kenyér,Törött lével hal,Undirected,1918,,1
kenyér,"Olajos domika, azaz túróból és kenyérbõl készített étel",Undirected,1919,,1
kenyér,Ecetes cibre,Undirected,1920,,1
kenyér,Hal fekete lével,Undirected,1921,,1
kenyér,Zuppon-lév,Undirected,1922,,1
kenyér,Tiszta borssal,Undirected,1923,,1
kenyér,Lencse olajjal,Undirected,1924,,1
kenyér,Borsó laskával,Undirected,1925,,1
kenyér,Káposzta-lév cibre,Undirected,1926,,1
kenyér,Sós víz,Undirected,1927,,1
kenyér,Olajos lév,Undirected,1928,,1
kenyér,Sódar szegfüves lével,Undirected,1929,,1
kenyér,"Kolbász, lévre",Undirected,1930,,1
kenyér,Másképpen,Undirected,1931,,1
kenyér,Rántott kenyér,Undirected,1932,,1
4-vinylguaiacol,fekete kenyér,Undirected,1933,,1
marha- vagy juhhúsleves,Savanyú pecsenye,Undirected,1934,,1
Kaszás lév,hús,Undirected,1935,,1
Kaszás lév,liszt,Undirected,1936,,1
hús,Savanyú lév,Undirected,1937,,1
hús,Német lév,Undirected,1938,,1
hús,Röstölt lév,Undirected,1939,,1
hús,"Murokkal, azaz sárgarépával",Undirected,1940,,1
hús,Répával,Undirected,1941,,1
hús,Spékkel,Undirected,1942,,1
hús,Egressel,Undirected,1943,,1
hús,"Klödör, azaz gombóc",Undirected,1944,,1
hús,Pástétom-lével,Undirected,1945,,1
hús,Éles lév,Undirected,1946,,1
hús,Kocka-lév,Undirected,1947,,1
hús,Sárga lév,Undirected,1948,,1
hús,Balázs-lév,Undirected,1949,,1
hús,Vendég-lév,Undirected,1950,,1
hús,"Ecettel, hagymával",Undirected,1951,,1
hús,Szürke lév,Undirected,1952,,1
hús,Húst bésózni,Undirected,1953,,1
liszt,Savanyú lév,Undirected,1954,,1
liszt,Német lév,Undirected,1955,,1
liszt,Röstölt lév,Undirected,1956,,1
liszt,Máj rántva,Undirected,1957,,1
liszt,"Klödör, azaz gombóc",Undirected,1958,,1
liszt,Pástétom-lével,Undirected,1959,,1
liszt,"Berbécsfő, azaz juhfej",Undirected,1960,,1
liszt,"Szömörcsök-lév, azaz kucsmagomba-lé",Undirected,1961,,1
liszt,Tárkonnyal,Undirected,1962,,1
liszt,"Zsufa, azaz savanyú mártás",Undirected,1963,,1
liszt,Bárányfő rántva,Undirected,1964,,1
liszt,Galuska,Undirected,1965,,1
liszt,Majoránna-lév,Undirected,1966,,1
liszt,"Ecettel, hagymával",Undirected,1967,,1
liszt,Bárányhúst német módon,Undirected,1968,,1
liszt,Savanyú pecsenye,Undirected,1969,,1
liszt,Tejes borsó,Undirected,1970,,1
liszt,"Lapos tüdő, máj",Undirected,1971,,1
liszt,"Orjával, azaz a sertés hátgerincével",Undirected,1972,,1
liszt,Bárányhús pirítva,Undirected,1973,,1
liszt,Mandula-torta,Undirected,1974,,1
liszt,"Vajas klödör, azaz vajas gombóc",Undirected,1975,,1
liszt,Olasz kolbász,Undirected,1976,,1
liszt,"Tyúkmony-zsufa, azaz tojásos savanyú mártás",Undirected,1977,,1
liszt,Vagdalt étek,Undirected,1978,,1
liszt,Tálban főtt tejes étek,Undirected,1979,,1
liszt,Borza-kása,Undirected,1980,,1
liszt,Vereshagymát fõzni,Undirected,1981,,1
liszt,Ostya-béles,Undirected,1982,,1
liszt,Alma-fánk,Undirected,1983,,1
liszt,Palacsinta,Undirected,1984,,1
liszt,Süveg-fánk,Undirected,1985,,1
liszt,Szilvás béles,Undirected,1986,,1
liszt,Rántott rák,Undirected,1987,,1
liszt,Német tejes étek,Undirected,1988,,1
liszt,Főkötős fánk,Undirected,1989,,1
liszt,Tölcséres fánk,Undirected,1990,,1
liszt,Barack-fánk,Undirected,1991,,1
liszt,Szilvás cipó,Undirected,1992,,1
liszt,Pép,Undirected,1993,,1
liszt,Köles-kása,Undirected,1994,,1
liszt,"Bálmos, azaz puliszkaszerű étel",Undirected,1995,,1
liszt,Bodza-fánk,Undirected,1996,,1
liszt,Zsálya-fánk,Undirected,1997,,1
liszt,Koldus-lév,Undirected,1998,,1
liszt,Gutta-lév,Undirected,1999,,1
liszt,Bot-lév,Undirected,2000,,1
liszt,Ikrát főzni,Undirected,2001,,1
liszt,Korpa-cibre,Undirected,2002,,1
liszt,"Cicer, azaz bagoly-borsó",Undirected,2003,,1
liszt,Ecetes cibre,Undirected,2004,,1
liszt,Zuppon-lév,Undirected,2005,,1
liszt,Tiszta borssal,Undirected,2006,,1
liszt,Kása olajjal,Undirected,2007,,1
liszt,Lencse olajjal,Undirected,2008,,1
liszt,Borsó laskával,Undirected,2009,,1
liszt,Káposzta-lév cibre,Undirected,2010,,1
liszt,Olajos lév,Undirected,2011,,1
liszt,"Kolbász, lévre",Undirected,2012,,1
liszt,Rózsa-kása,Undirected,2013,,1
Vadalmával,savanyú alma,Undirected,2014,,1
Vadalmával,vadalma,Undirected,2015,,1
savanyú alma,hexyl acetate,Undirected,2016,,1
savanyú alma,Birsalma-lévbõl más fényes liktáriom,Undirected,2017,,1
hexyl acetate,alma,Undirected,2018,,1
hexyl acetate,körte,Undirected,2019,,1
hexyl acetate,olívaolaj,Undirected,2020,,1
hexyl acetate,barack,Undirected,2021,,1
hexyl acetate,őszibarack,Undirected,2022,,1
hexyl acetate,dinnye,Undirected,2023,,1
hexyl acetate,muskotály körte,Undirected,2024,,1
hexyl acetate,sárgabarack,Undirected,2025,,1
vadalma,(E)-2-hexenal,Undirected,2026,,1
vadalma,ethyl 2-methylbutanoate,Undirected,2027,,1
vadalma,β-damascenone,Undirected,2028,,1
(E)-2-hexenal,alma,Undirected,2029,,1
(E)-2-hexenal,dió,Undirected,2030,,1
(E)-2-hexenal,olívaolaj,Undirected,2031,,1
(E)-2-hexenal,lenolaj,Undirected,2032,,1
ethyl 2-methylbutanoate,alma,Undirected,2033,,1
ethyl 2-methylbutanoate,birsalma,Undirected,2034,,1
β-damascenone,egres,Undirected,2035,,1
β-damascenone,alma,Undirected,2036,,1
Tehénhús tormával,torma,Undirected,2037,,1
torma,2-phenylethyl isothiocyanate,Undirected,2038,,1
torma,3-butenyl isothiocyanate,Undirected,2039,,1
torma,Tyúk káposzta-lévben,Undirected,2040,,1
torma,Tüdõ-étek,Undirected,2041,,1
torma,"Kutkusa, azaz juhbélből készült étel",Undirected,2042,,1
torma,Mustos pecsenye,Undirected,2043,,1
torma,Korpa-cibre,Undirected,2044,,1
2-phenylethyl isothiocyanate,friss tormahajtás,Undirected,2045,,1
Laska,búzaliszt,Undirected,2046,,1
Laska,vaj,Undirected,2047,,1
Laska,háj,Undirected,2048,,1
búzaliszt,Sült pástétom,Undirected,2049,,1
búzaliszt,Makaróni,Undirected,2050,,1
búzaliszt,Olasz makaróni,Undirected,2051,,1
búzaliszt,"Tejes klödör, azaz tejes gombóc",Undirected,2052,,1
búzaliszt,"Körtvély-fánk, azaz körte-fánk",Undirected,2053,,1
vaj,hexanoic acid,Undirected,2054,,1
vaj,δ-octalactone,Undirected,2055,,1
vaj,δ-dodecalactone,Undirected,2056,,1
vaj,2-heptanone,Undirected,2057,,1
vaj,2-nonanone,Undirected,2058,,1
vaj,acetaldehyde (trace),Undirected,2059,,1
vaj,Savanyú lév,Undirected,2060,,1
vaj,Német lév,Undirected,2061,,1
vaj,Máj rántva,Undirected,2062,,1
vaj,Tüdő rántva,Undirected,2063,,1
vaj,Kocka-lév,Undirected,2064,,1
vaj,Bárányfő rántva,Undirected,2065,,1
vaj,Majoránna-lév,Undirected,2066,,1
vaj,Tüdõ-étek,Undirected,2067,,1
vaj,Tejes borsó,Undirected,2068,,1
vaj,Sült lév,Undirected,2069,,1
vaj,Karbonáta,Undirected,2070,,1
vaj,"Kappan-lév, azaz ivartalanított kakas-lé",Undirected,2071,,1
vaj,Madár-lév,Undirected,2072,,1
vaj,Citrom-lév,Undirected,2073,,1
vaj,Mikó-lév,Undirected,2074,,1
vaj,Váradi lév,Undirected,2075,,1
vaj,Töltelék,Undirected,2076,,1
vaj,"Malozsa-lév, azaz mazsola-mártás sült alá",Undirected,2077,,1
vaj,Mandula-torta,Undirected,2078,,1
vaj,Téjfel-kenyér,Undirected,2079,,1
vaj,Tálban főtt,Undirected,2080,,1
vaj,Zsemlye-kása,Undirected,2081,,1
vaj,Makaróni,Undirected,2082,,1
vaj,Olasz makaróni,Undirected,2083,,1
vaj,Egész alma,Undirected,2084,,1
vaj,Töltött cipó,Undirected,2085,,1
vaj,"Spanior lév, azaz spanyol lé",Undirected,2086,,1
vaj,Cseh rántott,Undirected,2087,,1
vaj,Bába-fánk,Undirected,2088,,1
vaj,Írós lév,Undirected,2089,,1
vaj,Zólnai lév,Undirected,2090,,1
vaj,Veres béles,Undirected,2091,,1
vaj,"Körtvély-béles, azaz körte-béles",Undirected,2092,,1
vaj,Bába-kenyér,Undirected,2093,,1
vaj,Rák tejföllel,Undirected,2094,,1
vaj,Hal téjfellel,Undirected,2095,,1
vaj,Rántott rizskása,Undirected,2096,,1
vaj,Olasz kolbász,Undirected,2097,,1
vaj,"Boros szérdék, azaz boros aludttej",Undirected,2098,,1
vaj,"Tejes klödör, azaz tejes gombóc",Undirected,2099,,1
vaj,Hajtott tejes étek,Undirected,2100,,1
vaj,Metélt étek,Undirected,2101,,1
vaj,Sûrû tejes étek,Undirected,2102,,1
vaj,"Lábbogó, azaz lebegő tejes étek",Undirected,2103,,1
vaj,Vagdalt étek,Undirected,2104,,1
vaj,Túrós étek,Undirected,2105,,1
vaj,Vereshagymát fõzni,Undirected,2106,,1
vaj,Olasz káposzta,Undirected,2107,,1
vaj,Laboda-paréj,Undirected,2108,,1
vaj,Hüvelyes borsó,Undirected,2109,,1
vaj,Alma-kása,Undirected,2110,,1
vaj,Boros kenyér,Undirected,2111,,1
vaj,"Tyúkmony-lév, azaz tojás-lé",Undirected,2112,,1
vaj,Német rántott,Undirected,2113,,1
vaj,Serleves,Undirected,2114,,1
vaj,Rák töltve,Undirected,2115,,1
vaj,Lapos tészta,Undirected,2116,,1
vaj,Ostya-béles,Undirected,2117,,1
vaj,Alma-fánk,Undirected,2118,,1
vaj,"Pila, azaz rizskásából készült étel",Undirected,2119,,1
vaj,Tolyó-fánk,Undirected,2120,,1
vaj,Árpa-kása,Undirected,2121,,1
vaj,Palacsinta,Undirected,2122,,1
vaj,"Disilber, azaz tojásétel",Undirected,2123,,1
vaj,"Körtvély-fánk, azaz körte-fánk",Undirected,2124,,1
vaj,"Piroska, azaz túróval töltött derelye",Undirected,2125,,1
vaj,Süveg-fánk,Undirected,2126,,1
vaj,Dió-béles,Undirected,2127,,1
vaj,Szilvás béles,Undirected,2128,,1
vaj,Rántott rák,Undirected,2129,,1
vaj,Német tejes étek,Undirected,2130,,1
vaj,"Daru-sása, azaz daru-mártás",Undirected,2131,,1
vaj,Főkötős fánk,Undirected,2132,,1
vaj,Tölcséres fánk,Undirected,2133,,1
vaj,Birsalma-pástétom,Undirected,2134,,1
vaj,Szilvás cipó,Undirected,2135,,1
vaj,Tálban főtt zsemlekása,Undirected,2136,,1
vaj,Kapros túrós béles,Undirected,2137,,1
vaj,Vízleves,Undirected,2138,,1
vaj,"Domika, azaz túróból és kenyérből készített étel",Undirected,2139,,1
vaj,Pép,Undirected,2140,,1
vaj,Köles-kása,Undirected,2141,,1
vaj,Zab-kása,Undirected,2142,,1
vaj,Káposzta vajjal,Undirected,2143,,1
vaj,Zuppon,Undirected,2144,,1
vaj,Bodza-fánk,Undirected,2145,,1
vaj,Zsálya-fánk,Undirected,2146,,1
vaj,Bot-lév,Undirected,2147,,1
vaj,Ikrát főzni,Undirected,2148,,1
vaj,Borsót főzni,Undirected,2149,,1
vaj,"Cicer, azaz bagoly-borsó",Undirected,2150,,1
vaj,Hagyma rántva,Undirected,2151,,1
vaj,Rák tehénhús-lévben,Undirected,2152,,1
vaj,"Tyúkfi, azaz csirke cipóban való",Undirected,2153,,1
vaj,Báránybél édes téjjel,Undirected,2154,,1
vaj,Másképpen,Undirected,2155,,1
vaj,Rántott körte,Undirected,2156,,1
vaj,Rántott kenyér,Undirected,2157,,1
vaj,Rózsa-kása,Undirected,2158,,1
vaj,Mozsár-fánk,Undirected,2159,,1
vaj,Zsemlye-galuska,Undirected,2160,,1
hexanoic acid,sajt,Undirected,2161,,1
hexanoic acid,kemény sajt,Undirected,2162,,1
δ-octalactone,tej,Undirected,2163,,1
δ-octalactone,édes tej,Undirected,2164,,1
δ-octalactone,kalács,Undirected,2165,,1
δ-octalactone,bivalytej,Undirected,2166,,1
δ-octalactone,sós tej,Undirected,2167,,1
δ-octalactone,hideg tej,Undirected,2168,,1
2-heptanone,sajt,Undirected,2169,,1
háj,Német lév,Undirected,2170,,1
háj,Citrom-lév,Undirected,2171,,1
Törött lév,csuka,Undirected,2172,,1
csuka,trimethylamine,Undirected,2173,,1
csuka,geosmin,Undirected,2174,,1
csuka,"Szömörcsök-lév, azaz kucsmagomba-lé",Undirected,2175,,1
csuka,Luther-lév,Undirected,2176,,1
csuka,Hal téjfellel,Undirected,2177,,1
csuka,Gutta-lév,Undirected,2178,,1
csuka,Olaj-spék,Undirected,2179,,1
csuka,Törött lével hal,Undirected,2180,,1
csuka,Csukát csuka-lével,Undirected,2181,,1
trimethylamine,hal,Undirected,2182,,1
trimethylamine,rák,Undirected,2183,,1
trimethylamine,pisztráng,Undirected,2184,,1
trimethylamine,kövi csík,Undirected,2185,,1
trimethylamine,halikra,Undirected,2186,,1
trimethylamine,csíkhal,Undirected,2187,,1
trimethylamine,menyhal,Undirected,2188,,1
